,word,freq
4601,mucin,1.07e-07
4602,nucin,0.0
4603,bedin,0.0
4604,eldin,7.41e-08
4605,rhein,1.86e-07
4606,whein,0.0
4607,skein,2.19e-07
4608,olein,1.12e-08
4609,grein,2.19e-08
4610,stein,4.47e-06
4611,elfin,1.82e-07
4612,begin,6.92e-05
4613,regin,7.08e-08
4614,algin,0.0
4615,login,3.09e-06
4616,yogin,2.14e-08
4617,tahin,0.0
4618,eshin,0.0
4619,apiin,0.0
4620,takin,1.62e-06
4621,yakin,5.13e-08
4622,pekin,2.14e-07
4623,likin,6.76e-08
4624,unkin,0.0
4625,pilin,1.74e-08
4626,colin,1.23e-05
4627,gamin,5.01e-08
4628,lamin,1.2e-07
4629,hemin,2.4e-08
4630,temin,3.55e-08
4631,ulmin,0.0
4632,tomin,2.57e-08
4633,osmin,0.0
4634,cumin,1.02e-06
4635,humin,1.91e-08
4636,zymin,0.0
4637,genin,4.9e-08
4638,oenin,0.0
4639,renin,1.23e-07
4640,venin,0.0
4641,linin,1.55e-08
4642,conin,0.0
4643,acoin,0.0
4644,aloin,0.0
4645,groin,1.82e-06
4646,quoin,4.37e-08
4647,sapin,4.57e-08
4648,repin,7.41e-08
4649,lipin,2.51e-08
4650,unpin,2.75e-08
4651,larin,6.17e-08
4652,tarin,1.23e-07
4653,abrin,1.32e-08
4654,scrin,0.0
4655,cerin,0.0
4656,serin,4.17e-08
4657,agrin,1.38e-08
4658,korin,5.62e-08
4659,morin,4.47e-07
4660,aurin,1.55e-08
4661,burin,7.24e-08
4662,curin,0.0
4663,basin,1.2e-05
4664,sasin,1.23e-08
4665,besin,0.0
4666,resin,4.07e-06
4667,oisin,7.24e-08
4668,elsin,0.0
4669,unsin,0.0
4670,eosin,7.24e-08
4671,kosin,0.0
4672,rosin,3.39e-07
4673,lysin,1.02e-08
4674,matin,1.95e-07
4675,satin,2.45e-06
4676,actin,1.38e-06
4677,cetin,4.07e-08
4678,detin,0.0
4679,retin,8.51e-08
4680,altin,2e-08
4681,untin,0.0
4682,cutin,0.0
4683,rutin,3.63e-08
4684,tutin,1.78e-08
4685,squin,0.0
4686,bruin,3.31e-07
4687,bavin,1.48e-08
4688,ravin,1.02e-07
4689,savin,3.63e-07
4690,levin,2.57e-06
4691,covin,1.26e-08
4692,rewin,0.0
4693,atwin,0.0
4694,bixin,0.0
4695,toxin,2e-06
4696,auxin,1.51e-07
4697,zayin,0.0
4698,goyin,0.0
4699,sozin,2.24e-08
4700,rhamn,0.0
4701,spann,1.12e-07
4702,uninn,0.0
4703,drinn,0.0
4704,ambon,7.24e-08
4705,bacon,1.41e-05
4706,racon,1.29e-08
4707,mecon,0.0
4708,recon,1.74e-06
4709,tecon,0.0
4710,ancon,5.25e-08
4711,ascon,1.17e-08
4712,radon,7.76e-07
4713,undon,0.0
4714,codon,2.82e-07
4715,paeon,1.23e-08
4716,odeon,3.72e-07
4717,pheon,0.0
4718,ileon,0.0
4719,pleon,0.0
4720,wagon,7.94e-06
4721,cogon,1.23e-08
4722,fogon,0.0
4723,argon,7.24e-07
4724,ergon,6.46e-08
4725,zygon,5.25e-08
4726,scion,1.07e-06
4727,adion,0.0
4728,anion,5.01e-07
4729,inion,1.32e-08
4730,onion,7.76e-06
4731,union,0.00012
4732,prion,3.31e-07
4733,stion,0.0
4734,axion,8.51e-08
4735,tejon,6.03e-08
4736,wakon,0.0
4737,otkon,0.0
4738,kalon,4.79e-08
4739,salon,7.41e-06
4740,talon,9.33e-07
4741,felon,1.48e-06
4742,melon,2.09e-06
4743,pelon,2.51e-08
4744,pilon,8.32e-08
4745,colon,3.98e-06
4746,solon,4.57e-07
4747,nylon,2.63e-06
4748,pylon,4.68e-07
4749,xylon,0.0
4750,demon,1.15e-05
4751,lemon,1.26e-05
4752,timon,4.79e-07
4753,almon,6.46e-08
4754,canon,1.29e-05
4755,fanon,2.29e-07
4756,tenon,1.55e-07
4757,xenon,7.94e-07
4758,linon,0.0
4759,ninon,5.62e-08
4760,pinon,7.59e-08
4761,aboon,0.0
4762,scoon,1.82e-08
4763,dhoon,0.0
4764,spoon,7.59e-06
4765,aroon,3.09e-08
4766,broon,1.66e-08
4767,croon,1.58e-07
4768,kroon,6.92e-08
4769,stoon,0.0
4770,swoon,7.59e-07
4771,capon,1.55e-07
4772,lapon,0.0
4773,gipon,0.0
4774,jupon,0.0
4775,baron,7.59e-06
4776,saron,6.61e-08
4777,acron,2.04e-08
4778,heron,1.23e-06
4779,seron,2.34e-08
4780,viron,0.0
4781,boron,8.32e-07
4782,moron,5.62e-06
4783,apron,2.29e-06
4784,huron,1.48e-06
4785,gyron,0.0
4786,myron,7.59e-07
4787,bason,4.17e-08
4788,mason,1.38e-05
4789,meson,1.38e-07
4790,bison,1.82e-06
4791,vison,5.25e-08
4792,unson,0.0
4793,arson,2.51e-06
4794,urson,0.0
4795,hyson,3.39e-08
4796,wyson,0.0
4797,baton,4.37e-06
4798,acton,9.33e-07
4799,seton,6.92e-07
4800,niton,1.82e-08
4801,cyton,0.0
4802,unwon,0.0
4803,caxon,0.0
4804,taxon,3.16e-07
4805,toxon,0.0
4806,rayon,9.77e-07
4807,toyon,1.74e-08
4808,gazon,0.0
4809,scarn,2.4e-08
4810,learn,0.000148
4811,yearn,9.33e-07
4812,sharn,2.57e-08
4813,starn,2.04e-08
4814,tuarn,0.0
4815,stern,7.94e-06
4816,quern,3.89e-08
4817,bairn,1.1e-07
4818,cairn,7.41e-07
4819,tairn,0.0
4820,acorn,1.2e-06
4821,scorn,1.35e-06
4822,adorn,1.02e-06
4823,shorn,3.39e-07
4824,thorn,3.02e-06
4825,unorn,0.0
4826,moorn,0.0
4827,sworn,7.94e-06
4828,churn,1.17e-06
4829,flurn,0.0
4830,inurn,0.0
4831,unurn,0.0
4832,bourn,1.45e-07
4833,mourn,2.69e-06
4834,tourn,3.31e-08
4835,yourn,1.78e-08
4836,spurn,2.29e-07
4837,shisn,0.0
4838,thisn,0.0
4839,lessn,0.0
4840,thatn,0.0
4841,staun,0.0
4842,begun,2.29e-05
4843,rohun,0.0
4844,cajun,9.77e-07
4845,arjun,1.07e-06
4846,canun,0.0
4847,stoun,0.0
4848,bepun,0.0
4849,rerun,7.94e-07
4850,inrun,0.0
4851,unrun,0.0
4852,uprun,0.0
4853,resun,0.0
4854,unsun,0.0
4855,bosun,7.76e-08
4856,upsun,0.0
4857,katun,3.89e-08
4858,altun,1.55e-08
4859,arzun,0.0
4860,adawn,0.0
4861,thawn,0.0
4862,flawn,0.0
4863,gnawn,0.0
4864,spawn,2.4e-06
4865,brawn,5.75e-07
4866,drawn,3.39e-05
4867,frawn,0.0
4868,prawn,7.41e-07
4869,stawn,0.0
4870,adown,3.89e-08
4871,reown,0.0
4872,shown,7.94e-05
4873,blown,1.62e-05
4874,clown,8.51e-06
4875,flown,6.76e-06
4876,known,0.000245
4877,unown,4.17e-08
4878,brown,0.000102
4879,crown,3.63e-05
4880,drown,4.79e-06
4881,frown,1.82e-06
4882,grown,4.68e-05
4883,frayn,5.5e-08
4884,telyn,0.0
4885,bacao,0.0
4886,cacao,7.24e-07
4887,macao,6.31e-07
4888,vijao,0.0
4889,lokao,0.0
4890,balao,0.0
4891,talao,1.07e-08
4892,filao,0.0
4893,kamao,0.0
4894,adpao,0.0
4895,parao,0.0
4896,burao,0.0
4897,patao,0.0
4898,sitao,0.0
4899,biabo,0.0
4900,anabo,0.0
4901,gubbo,0.0
4902,ceibo,0.0
4903,cribo,0.0
4904,bilbo,6.76e-07
4905,jambo,1.2e-07
4906,mambo,6.03e-07
4907,sambo,3.24e-07
4908,tambo,2.45e-07
4909,zambo,3.09e-08
4910,limbo,2.04e-06
4911,timbo,8.71e-08
4912,bombo,3.72e-08
4913,pombo,5.75e-08
4914,bumbo,4.47e-08
4915,gumbo,5.01e-07
4916,humbo,0.0
4917,jumbo,2.4e-06
4918,rumbo,2.69e-08
4919,carbo,2.04e-07
4920,turbo,5.5e-06
4921,tsubo,1.74e-08
4922,icaco,0.0
4923,tlaco,0.0
4924,guaco,0.0
4925,huaco,0.0
4926,macco,1.02e-08
4927,recco,5.62e-08
4928,cocco,5.25e-08
4929,hocco,0.0
4930,yocco,0.0
4931,zocco,0.0
4932,chico,1.62e-06
4933,banco,1.07e-06
4934,zinco,0.0
4935,ronco,5.5e-08
4936,troco,0.0
4937,marco,8.32e-06
4938,turco,1.26e-07
4939,casco,1.7e-07
4940,tasco,2.24e-08
4941,cisco,3.09e-06
4942,pisco,1.55e-07
4943,leuco,3.72e-08
4944,arado,2.29e-08
4945,haddo,4.27e-08
4946,uredo,0.0
4947,amido,5.89e-08
4948,dildo,2.51e-06
4949,boldo,1.23e-08
4950,soldo,4.9e-08
4951,toldo,1.05e-08
4952,bando,1.62e-07
4953,lindo,3.24e-07
4954,hondo,3.02e-07
4955,nondo,0.0
4956,rondo,1.07e-06
4957,bardo,2.09e-07
4958,cardo,8.71e-08
4959,fardo,0.0
4960,pardo,3.24e-07
4961,fordo,1.78e-08
4962,misdo,0.0
4963,outdo,5.25e-07
4964,scudo,2.95e-08
4965,video,0.000269
4966,rodeo,2.95e-06
4967,maleo,0.0
4968,roleo,0.0
4969,cameo,3.02e-06
4970,mimeo,3.09e-08
4971,vireo,9.77e-08
4972,luteo,0.0
4973,imago,2.14e-07
4974,drago,4.57e-07
4975,grego,3.55e-08
4976,swego,0.0
4977,doggo,7.76e-07
4978,mango,3.63e-06
4979,tango,3.8e-06
4980,pengo,1.82e-08
4981,bingo,5.13e-06
4982,dingo,5.62e-07
4983,jingo,9.55e-08
4984,lingo,1.02e-06
4985,bongo,7.41e-07
4986,bungo,1.23e-07
4987,fungo,2.04e-08
4988,mungo,2.75e-07
4989,tungo,0.0
4990,cargo,1.55e-05
4991,largo,9.77e-07
4992,pargo,3.09e-08
4993,sargo,0.0
4994,forgo,9.77e-07
4995,sorgo,0.0
4996,misgo,0.0
4997,outgo,2.19e-08
4998,hucho,0.0
4999,abmho,0.0
5000,agoho,0.0
5001,hypho,0.0
5002,husho,0.0
5003,litho,1.35e-07
5004,altho,4.47e-07
5005,ortho,6.46e-07
5006,ngaio,2.95e-08
5007,staio,0.0
5008,cabio,0.0
5009,radio,0.000102
5010,medio,2.14e-07
5011,sodio,0.0
5012,audio,2.95e-05
5013,kokio,0.0
5014,helio,2.24e-07
5015,bilio,0.0
5016,folio,1.29e-06
5017,polio,1.86e-06
5018,solio,1.91e-08
5019,julio,2.63e-06
5020,danio,2.4e-08
5021,tenio,0.0
5022,serio,1.55e-07
5023,curio,2.69e-07
5024,turio,0.0
5025,dusio,0.0
5026,patio,2.75e-06
5027,ratio,2.34e-05
5028,sitio,8.32e-08
5029,guijo,0.0
5030,banjo,1.86e-06
5031,shako,4.9e-08
5032,jacko,1.91e-07
5033,gecko,8.13e-07
5034,jocko,1.29e-07
5035,bucko,1.48e-07
5036,shiko,1.86e-08
5037,bekko,0.0
5038,dekko,1.23e-08
5039,bunko,5.75e-08
5040,iroko,3.55e-08
5041,pablo,6.31e-06
5042,ohelo,0.0
5043,atelo,0.0
5044,abilo,0.0
5045,callo,2.29e-08
5046,cello,1.95e-06
5047,hello,5.25e-05
5048,uhllo,0.0
5049,hollo,5.01e-08
5050,nullo,2.24e-08
5051,paolo,2.51e-06
5052,ovolo,1.82e-08
5053,epulo,0.0
5054,amylo,0.0
5055,stylo,9.12e-08
5056,alamo,1.2e-06
5057,unamo,0.0
5058,palmo,2.04e-08
5059,sermo,2.34e-08
5060,mormo,0.0
5061,pasmo,1.35e-08
5062,beano,2.04e-07
5063,phano,0.0
5064,piano,2.04e-05
5065,llano,1.58e-07
5066,grano,5.01e-08
5067,guano,4.07e-07
5068,steno,1.38e-07
5069,chino,1.05e-06
5070,rhino,3.72e-06
5071,amino,5.25e-06
5072,imino,1.82e-08
5073,kenno,0.0
5074,phono,1.95e-07
5075,bauno,0.0
5076,baboo,5.13e-08
5077,taboo,2.95e-06
5078,mafoo,0.0
5079,bahoo,0.0
5080,wahoo,3.72e-07
5081,yahoo,7.24e-06
5082,nakoo,0.0
5083,baloo,2.19e-07
5084,igloo,4.37e-07
5085,napoo,0.0
5086,daroo,0.0
5087,garoo,0.0
5088,scroo,0.0
5089,potoo,1.38e-08
5090,bazoo,1.1e-08
5091,kazoo,2.24e-07
5092,razoo,0.0
5093,ygapo,0.0
5094,taipo,0.0
5095,quipo,0.0
5096,campo,7.41e-07
5097,tempo,5.5e-06
5098,compo,2.14e-07
5099,hippo,1.35e-06
5100,sarpo,0.0
5101,caupo,0.0
5102,raupo,0.0
5103,taupo,1.41e-07
5104,claro,2.75e-07
5105,macro,5.13e-06
5106,sacro,1.05e-07
5107,micro,1.2e-05
5108,mucro,0.0
5109,pedro,5.62e-06
5110,vedro,0.0
5111,kodro,0.0
5112,hydro,4.27e-06
5113,stero,1.2e-08
5114,negro,5.37e-06
5115,ochro,0.0
5116,chiro,1.07e-07
5117,spiro,5.25e-07
5118,genro,1.7e-08
5119,thoro,1.58e-08
5120,zorro,5.62e-07
5121,burro,2.24e-07
5122,latro,1.38e-08
5123,jitro,0.0
5124,nitro,1.7e-06
5125,tacso,0.0
5126,aliso,1.05e-07
5127,aviso,2.95e-08
5128,canso,6.92e-08
5129,manso,5.25e-08
5130,senso,6.03e-08
5131,proso,1.17e-08
5132,verso,5.25e-07
5133,torso,2.57e-06
5134,basso,2.75e-07
5135,lasso,5.5e-07
5136,passo,8.13e-08
5137,gesso,9.55e-08
5138,yesso,1.17e-08
5139,cusso,0.0
5140,betso,0.0
5141,howso,0.0
5142,lacto,9.33e-08
5143,recto,1.74e-07
5144,aweto,0.0
5145,uvito,0.0
5146,canto,6.46e-07
5147,manto,9.77e-08
5148,panto,2.51e-07
5149,cento,1.86e-07
5150,lento,1.32e-07
5151,pinto,1.32e-06
5152,conto,4.07e-08
5153,ponto,8.51e-08
5154,junto,7.59e-08
5155,punto,2.45e-07
5156,photo,9.33e-05
5157,proto,1.7e-06
5158,parto,2.75e-08
5159,porto,3.24e-06
5160,basto,2.51e-08
5161,visto,8.91e-08
5162,gusto,1e-06
5163,justo,1.66e-07
5164,ditto,2.4e-06
5165,lotto,1.7e-06
5166,motto,5.25e-06
5167,potto,3.09e-08
5168,bouto,0.0
5169,sexto,2.82e-08
5170,flavo,1.12e-08
5171,bravo,5.89e-06
5172,cravo,0.0
5173,salvo,7.24e-07
5174,servo,7.94e-07
5175,piezo,1.58e-07
5176,erizo,0.0
5177,benzo,2.34e-07
5178,terzo,2.29e-08
5179,matzo,1.58e-07
5180,bezzo,0.0
5181,mezzo,3.98e-07
5182,becap,0.0
5183,decap,1.86e-08
5184,recap,2.82e-06
5185,uncap,2.34e-08
5186,dadap,0.0
5187,aheap,0.0
5188,cheap,5.13e-05
5189,sneap,0.0
5190,behap,0.0
5191,unhap,0.0
5192,jalap,0.0
5193,relap,0.0
5194,unlap,0.0
5195,oulap,0.0
5196,remap,8.71e-08
5197,kanap,0.0
5198,scrap,7.94e-06
5199,terap,0.0
5200,shrap,0.0
5201,thrap,0.0
5202,strap,6.17e-06
5203,watap,0.0
5204,untap,1.48e-08
5205,adeep,0.0
5206,cheep,2.95e-07
5207,sheep,1.55e-05
5208,wheep,0.0
5209,sleep,0.000112
5210,creep,6.92e-06
5211,dreep,0.0
5212,steep,9.77e-06
5213,sweep,9.33e-06
5214,salep,1.58e-08
5215,kelep,0.0
5216,julep,1.62e-07
5217,genep,0.0
5218,stoep,1.66e-08
5219,graip,0.0
5220,bedip,0.0
5221,redip,0.0
5222,askip,0.0
5223,tulip,1.51e-06
5224,oxlip,0.0
5225,genip,0.0
5226,sarip,0.0
5227,scrip,3.98e-07
5228,adrip,0.0
5229,gerip,0.0
5230,shrip,0.0
5231,thrip,1.07e-08
5232,unrip,0.0
5233,uprip,0.0
5234,atrip,0.0
5235,strip,2.29e-05
5236,retip,0.0
5237,equip,3.16e-06
5238,scalp,3.02e-06
5239,whalp,0.0
5240,chelp,0.0
5241,whelp,3.09e-07
5242,skelp,1.66e-08
5243,swelp,0.0
5244,ayelp,0.0
5245,sculp,1.7e-08
5246,skulp,0.0
5247,poulp,0.0
5248,scamp,2.09e-07
5249,champ,7.94e-06
5250,whamp,0.0
5251,clamp,2.82e-06
5252,slamp,0.0
5253,cramp,1.1e-06
5254,gramp,2.57e-08
5255,tramp,1.62e-06
5256,wramp,0.0
5257,stamp,1.29e-05
5258,swamp,6.92e-06
5259,skemp,1.02e-08
5260,skimp,3.31e-07
5261,blimp,6.03e-07
5262,flimp,0.0
5263,crimp,4.07e-07
5264,grimp,0.0
5265,primp,3.55e-08
5266,chomp,3.39e-07
5267,tromp,1.15e-07
5268,stomp,1.78e-06
5269,chump,8.13e-07
5270,thump,9.33e-07
5271,clump,8.71e-07
5272,flump,1.29e-08
5273,glump,0.0
5274,plump,1.55e-06
5275,slump,2.29e-06
5276,crump,5.62e-07
5277,frump,5.25e-08
5278,grump,1.95e-07
5279,trump,8.51e-05
5280,stump,2.82e-06
5281,bebop,6.76e-07
5282,rebop,0.0
5283,befop,0.0
5284,galop,2.88e-08
5285,orlop,1.23e-08
5286,aslop,0.0
5287,remop,0.0
5288,scoop,4.9e-06
5289,choop,0.0
5290,shoop,1.91e-07
5291,whoop,1.58e-06
5292,bloop,2.69e-07
5293,cloop,0.0
5294,sloop,6.31e-07
5295,snoop,2.51e-06
5296,apoop,0.0
5297,droop,3.24e-07
5298,groop,2.04e-08
5299,troop,4.9e-06
5300,stoop,1.38e-06
5301,swoop,1.58e-06
5302,uppop,0.0
5303,adrop,0.0
5304,merop,0.0
5305,strop,1.66e-07
5306,netop,0.0
5307,untop,0.0
5308,estop,1.78e-08
5309,stupp,1.15e-08
5310,scarp,1.91e-07
5311,sharp,3.02e-05
5312,wharp,0.0
5313,snerp,0.0
5314,twerp,1.29e-07
5315,chirp,6.17e-07
5316,skirp,0.0
5317,stirp,0.0
5318,thorp,3.39e-07
5319,slorp,0.0
5320,slurp,3.63e-07
5321,snurp,0.0
5322,usurp,5.01e-07
5323,agasp,0.0
5324,clasp,1.26e-06
5325,grasp,9.33e-06
5326,whisp,2.19e-08
5327,alisp,0.0
5328,crisp,5.01e-06
5329,knosp,0.0
5330,scaup,5.5e-08
5331,shaup,0.0
5332,whaup,0.0
5333,staup,0.0
5334,encup,0.0
5335,jehup,0.0
5336,sunup,6.03e-08
5337,scoup,0.0
5338,choup,0.0
5339,croup,1.7e-07
5340,group,0.000372
5341,stoup,3.72e-08
5342,ripup,0.0
5343,tipup,0.0
5344,sirup,2e-08
5345,syrup,5.75e-06
5346,resup,0.0
5347,upsup,0.0
5348,getup,3.16e-07
5349,letup,3.09e-08
5350,setup,1.23e-05
5351,cutup,1.62e-08
5352,polyp,2.45e-07
5353,bebar,0.0
5354,debar,9.12e-08
5355,rebar,3.72e-07
5356,ambar,7.08e-08
5357,embar,2.69e-08
5358,unbar,1.15e-08
5359,lobar,3.89e-08
5360,upbar,0.0
5361,tubar,0.0
5362,vicar,2.34e-06
5363,radar,1.58e-05
5364,cedar,5.75e-06
5365,bidar,4.27e-08
5366,mudar,1.38e-08
5367,abear,0.0
5368,afear,0.0
5369,shear,2.51e-06
5370,blear,0.0
5371,clear,0.000178
5372,smear,2.88e-06
5373,anear,0.0
5374,spear,5.01e-06
5375,arear,0.0
5376,drear,2.95e-08
5377,swear,3.24e-05
5378,unfar,0.0
5379,sofar,7.94e-08
5380,begar,0.0
5381,cigar,3.72e-06
5382,sugar,4.79e-05
5383,bahar,2e-07
5384,kahar,1.12e-08
5385,mahar,1e-07
5386,achar,3.09e-08
5387,zihar,0.0
5388,ajhar,0.0
5389,amhar,0.0
5390,mohar,1.29e-08
5391,arhar,1.95e-08
5392,athar,6.61e-08
5393,briar,7.24e-07
5394,friar,1.1e-06
5395,kakar,6.03e-08
5396,takar,0.0
5397,abkar,0.0
5398,kikar,1.05e-08
5399,sikar,2.69e-08
5400,askar,7.08e-08
5401,dalar,0.0
5402,malar,1.17e-07
5403,palar,1.02e-08
5404,salar,1.66e-07
5405,talar,3.63e-08
5406,belar,1.38e-08
5407,telar,0.0
5408,velar,2e-07
5409,filar,1.55e-08
5410,pilar,6.61e-07
5411,bolar,3.72e-08
5412,molar,9.77e-07
5413,polar,9.12e-06
5414,solar,3.39e-05
5415,volar,6.03e-08
5416,urlar,0.0
5417,gular,5.37e-08
5418,pylar,0.0
5419,bemar,0.0
5420,simar,2.57e-08
5421,timar,2.29e-08
5422,cymar,0.0
5423,dinar,3.8e-07
5424,minar,9.33e-08
5425,ulnar,2.45e-07
5426,sonar,2e-06
5427,zonar,0.0
5428,lunar,5.89e-06
5429,aroar,0.0
5430,hepar,0.0
5431,impar,1.38e-08
5432,aurar,0.0
5433,tisar,0.0
5434,ansar,4.47e-07
5435,musar,1.23e-08
5436,katar,3.24e-08
5437,detar,0.0
5438,kitar,0.0
5439,sitar,2.57e-07
5440,titar,0.0
5441,altar,6.31e-06
5442,untar,0.0
5443,artar,0.0
5444,attar,1.7e-07
5445,ottar,1.7e-08
5446,feuar,0.0
5447,douar,0.0
5448,navar,1.95e-08
5449,alvar,1.02e-07
5450,tovar,1.45e-07
5451,jowar,3.55e-08
5452,sowar,0.0
5453,boyar,8.13e-08
5454,lazar,6.31e-07
5455,sizar,1.38e-08
5456,teaer,0.0
5457,spaer,0.0
5458,caber,8.13e-08
5459,saber,1.51e-06
5460,weber,3.98e-06
5461,fiber,1.15e-05
5462,giber,0.0
5463,liber,6.61e-07
5464,amber,9.33e-06
5465,ember,9.33e-07
5466,imber,6.61e-08
5467,omber,0.0
5468,umber,2.45e-07
5469,rober,7.59e-08
5470,sober,8.71e-06
5471,cuber,2.69e-08
5472,suber,4.17e-08
5473,tuber,4.37e-07
5474,awber,0.0
5475,facer,4.57e-08
5476,lacer,1.32e-08
5477,macer,6.31e-08
5478,pacer,5.13e-07
5479,racer,2.82e-06
5480,cicer,1.41e-08
5481,dicer,6.31e-08
5482,ricer,6.31e-08
5483,ticer,0.0
5484,ulcer,1.07e-06
5485,cader,2.69e-08
5486,fader,3.8e-07
5487,lader,3.47e-08
5488,wader,6.61e-08
5489,adder,4.9e-07
5490,edder,0.0
5491,udder,1.95e-07
5492,ceder,2.24e-08
5493,heder,3.89e-08
5494,aider,8.71e-08
5495,bider,0.0
5496,cider,3.16e-06
5497,eider,1.29e-07
5498,hider,1.26e-07
5499,rider,1.05e-05
5500,sider,2.29e-07
5501,alder,9.33e-07
5502,elder,1.15e-05
5503,older,8.32e-05
5504,ender,6.03e-07
5505,under,0.000537
5506,boder,1.38e-08
5507,coder,4.9e-07
5508,foder,0.0
5509,order,0.000309
5510,fuder,0.0
5511,ewder,0.0
5512,ryder,3.16e-06
5513,cheer,1.15e-05
5514,sheer,1.02e-05
5515,theer,1.17e-08
5516,wheer,0.0
5517,skeer,0.0
5518,fleer,7.94e-08
5519,sleer,0.0
5520,emeer,0.0
5521,smeer,0.0
5522,sneer,5.01e-07
5523,speer,4.79e-07
5524,freer,9.77e-07
5525,steer,5.25e-06
5526,queer,5.75e-06
5527,sweer,0.0
5528,wafer,1.35e-06
5529,defer,1.58e-06
5530,refer,2.82e-05
5531,offer,0.000112
5532,bifer,0.0
5533,fifer,9.77e-08
5534,lifer,2.88e-07
5535,infer,1.45e-06
5536,cager,3.47e-08
5537,eager,1.07e-05
5538,fager,5.13e-08
5539,gager,1.82e-08
5540,jager,3.24e-07
5541,lager,1.45e-06
5542,pager,4.27e-07
5543,rager,2.69e-07
5544,wager,2.69e-06
5545,edger,8.13e-08
5546,leger,4.9e-07
5547,neger,2.51e-08
5548,agger,1.95e-07
5549,egger,1.1e-07
5550,tiger,2e-05
5551,anger,2.63e-05
5552,roger,2.45e-05
5553,soger,0.0
5554,urger,0.0
5555,auger,5.89e-07
5556,juger,0.0
5557,luger,4.17e-07
5558,acher,4.17e-08
5559,ocher,1.1e-07
5560,toher,1.7e-08
5561,upher,0.0
5562,usher,3.24e-06
5563,ether,2.51e-06
5564,ither,3.89e-08
5565,other,0.00145
5566,acier,2.24e-08
5567,shier,2.82e-08
5568,skier,1.58e-06
5569,flier,8.32e-07
5570,plier,4.57e-08
5571,spier,7.08e-08
5572,brier,2.24e-07
5573,crier,2.63e-07
5574,drier,1.55e-06
5575,frier,5.75e-08
5576,prier,1.62e-08
5577,trier,7.08e-07
5578,wrier,0.0
5579,osier,3.47e-08
5580,baker,1.7e-05
5581,caker,0.0
5582,daker,0.0
5583,faker,6.46e-07
5584,laker,6.92e-07
5585,maker,1.7e-05
5586,naker,0.0
5587,raker,7.59e-08
5588,saker,1.1e-07
5589,taker,1.7e-06
5590,waker,1.58e-07
5591,acker,3.02e-07
5592,diker,1.26e-08
5593,hiker,6.03e-07
5594,liker,5.89e-08
5595,piker,5.01e-08
5596,anker,3.47e-07
5597,inker,5.01e-08
5598,coker,5.5e-07
5599,joker,5.5e-06
5600,poker,9.33e-06
5601,roker,1.7e-07
5602,yoker,2e-08
5603,asker,1.2e-07
5604,esker,5.37e-08
5605,puker,1.7e-08
5606,dyker,2.51e-08
5607,baler,1.82e-07
5608,daler,3.47e-08
5609,haler,1.58e-08
5610,paler,7.41e-07
5611,taler,3.24e-08
5612,waler,1.35e-08
5613,abler,1.95e-08
5614,scler,0.0
5615,idler,2e-07
5616,eeler,0.0
5617,ogler,0.0
5618,filer,2.82e-07
5619,miler,3.47e-07
5620,oiler,2.29e-07
5621,piler,0.0
5622,tiler,8.13e-08
5623,aller,2e-07
5624,uller,1.05e-08
5625,holer,1.74e-08
5626,moler,2.82e-08
5627,poler,0.0
5628,soler,2.29e-07
5629,duler,0.0
5630,puler,0.0
5631,ruler,6.92e-06
5632,owler,1.38e-07
5633,namer,4.79e-08
5634,tamer,5.5e-07
5635,aimer,1.15e-07
5636,dimer,3.55e-07
5637,eimer,3.63e-08
5638,limer,0.0
5639,mimer,1.26e-08
5640,rimer,5.25e-08
5641,timer,4.79e-06
5642,ammer,2.75e-08
5643,emmer,1e-07
5644,comer,7.24e-07
5645,domer,1.74e-08
5646,gomer,2.14e-07
5647,homer,7.76e-06
5648,vomer,2.82e-08
5649,yomer,0.0
5650,armer,6.76e-08
5651,ormer,1.7e-08
5652,fumer,0.0
5653,caner,6.31e-08
5654,diner,3.02e-06
5655,finer,2.51e-06
5656,liner,5.62e-06
5657,miner,3.8e-06
5658,piner,2.09e-08
5659,viner,1.82e-07
5660,winer,1.35e-07
5661,inner,3.16e-05
5662,boner,1.62e-06
5663,coner,1.78e-08
5664,goner,2.82e-07
5665,moner,3.72e-08
5666,toner,1.17e-06
5667,runer,0.0
5668,tuner,8.13e-07
5669,awner,0.0
5670,owner,6.76e-05
5671,shoer,0.0
5672,cooer,0.0
5673,wooer,1.51e-08
5674,caper,7.24e-07
5675,gaper,1.62e-08
5676,japer,0.0
5677,paper,0.000117
5678,raper,2e-07
5679,taper,2e-06
5680,leper,6.17e-07
5681,neper,0.0
5682,hiper,1.15e-08
5683,piper,4.79e-06
5684,riper,8.91e-08
5685,siper,0.0
5686,viper,2.04e-06
5687,wiper,6.46e-07
5688,amper,2.19e-08
5689,coper,2.45e-08
5690,doper,7.08e-08
5691,hoper,3.24e-08
5692,loper,6.17e-08
5693,moper,0.0
5694,roper,1.17e-06
5695,toper,1.38e-08
5696,upper,5.25e-05
5697,asper,7.59e-08
5698,duper,7.59e-07
5699,super,0.00012
5700,hyper,4.9e-06
5701,typer,5.01e-08
5702,barer,4.27e-08
5703,carer,7.24e-07
5704,darer,0.0
5705,farer,1.62e-08
5706,parer,3.55e-08
5707,cerer,0.0
5708,airer,1.02e-08
5709,firer,3.63e-08
5710,hirer,7.94e-08
5711,tirer,1.1e-08
5712,wirer,0.0
